T064;3698;08111-790;6;11;3;2;2;-;9;4;2;-;1;2;1;4;1965;5;1;2
T074;1536;08150-710;5;51;5;1;1;3;1;2;2;-;1;2;2;3;1978;5;2;3
T145;2302;08111-795;5;51;3;0;2;-;10;6;3;-;4;2;1;6;1964;3;1;2
T150;2193;08150-690;1;52;3;4;1;3;5;4;1;3;12;1;2;10;1970;1;1;1
T047;2268;08150-680;6;63;3;3;1;1;9;6;1;3;12;2;1;7;1981;4;2;1
T075;3513;08150-670;6;63;3;1;2;-;5;6;1;1;4;2;2;8;1981;5;1;1
T193;4906;08150-650;5;12;1;3;1;6;9;4;2;-;2;1;1;2;1956;3;1;1
T086;3635;08150-645;1;15;6;3;1;3;3;6;3;-;10;2;2;3;1996;3;1;1
T060;5461;08111-825;1;15;2;4;1;3;10;2;1;2;4;1;2;3;1990;2;1;2
T121;2463;08111-820;6;53;1;4;2;-;4;4;2;-;4;1;1;6;1959;1;2;3
T086;2399;08111-815;5;53;2;4;1;5;10;5;2;-;1;2;1;3;1995;3;2;1
T137;4011;08111-810;6;15;5;2;2;-;4;1;1;2;10;1;1;9;1978;5;2;2
T094;4992;08111-805;5;12;6;1;2;-;5;5;3;-;4;1;2;4;1985;5;2;1
T018;2067;08151-615;5;52;4;0;2;-;6;6;2;-;6;1;1;9;1983;5;2;1
T070;2147;08150-720;1;63;3;1;1;2;9;2;3;-;6;1;1;5;1989;2;2;3
T053;1570;04775-167;6;62;1;2;1;3;8;6;1;3;1;2;2;1;1982;4;1;2
T128;5463;03068-005;6;13;2;0;1;2;2;5;2;-;10;2;2;11;1968;1;2;1
T110;1788;08452-505;6;11;3;1;1;5;4;1;2;-;3;1;2;6;1951;2;2;3
T021;1286;04880-055;1;53;5;2;1;4;10;1;1;3;6;1;2;8;1966;5;2;3
T022;5472;03733-020;1;61;6;2;1;1;9;4;3;-;4;2;2;1;1999;5;2;2
T183;2115;03615-000;5;15;6;1;2;-;2;6;3;-;1;1;2;4;1962;2;2;2
T190;5469;08120-595;1;13;6;3;2;-;10;4;3;-;3;2;2;1;1997;1;1;1
T007;2098;08120-485;1;15;4;2;1;2;1;7;1;3;3;2;1;2;1993;2;2;1
T072;1726;03939-072;6;15;3;2;2;-;6;5;1;3;12;2;1;3;1951;1;2;3
T058;554;05885-380;5;64;1;2;2;-;3;7;1;2;12;1;1;9;1999;1;2;2
T166;1798;08152-125;1;53;5;0;2;-;5;7;1;3;6;1;2;6;1958;3;1;2
T059;3374;03939-069;5;51;1;1;2;-;3;7;2;-;10;2;1;12;2000;4;1;1
T185;3810;04892-025;1;52;6;1;2;-;8;7;3;-;4;1;1;10;1967;3;1;2
T094;4188;04405-095;1;51;1;3;1;1;6;3;2;-;12;1;1;5;1988;5;1;1
T037;216;04920-125;1;61;1;1;1;6;10;7;2;-;4;1;1;8;1993;1;1;1
T173;4518;08142-880;1;62;1;4;2;-;2;3;1;3;10;1;2;12;1954;2;2;2
T183;3487;08142-870;5;52;3;1;2;-;2;1;3;-;1;2;2;10;1957;5;2;2
T112;2526;08142-860;6;65;5;2;2;-;2;7;1;3;6;2;1;7;1993;1;2;2
T100;864;04892-035;1;61;4;4;1;5;4;2;2;-;4;1;2;6;1988;1;1;1
T047;4074;02925-165;5;64;6;2;2;-;6;6;2;-;12;1;1;7;1993;4;1;2
T062;1329;08160-385;1;14;4;1;1;5;7;2;3;-;6;1;1;8;1976;1;1;1
T066;5519;08160-375;5;65;2;0;1;5;5;3;2;-;6;1;1;11;1997;3;1;1
T013;2226;04962-045;5;62;2;2;2;-;10;1;3;-;6;1;1;9;1991;5;1;2
T045;2102;04962-030;1;64;6;1;1;3;10;5;3;-;4;1;1;5;1975;5;1;2
T137;819;03687-075;5;14;3;4;2;-;2;4;1;3;2;1;2;4;1950;3;2;1
T175;1059;02202-035;5;62;4;3;2;-;9;5;3;-;3;1;1;11;1984;5;1;1
T043;2615;02763-085;5;61;1;1;2;-;8;6;1;3;6;1;1;4;1950;4;1;2
T013;3677;04182-125;6;15;4;2;1;2;7;4;1;2;12;2;1;4;1978;2;1;2
T138;2873;04894-240;6;65;5;1;1;5;5;4;3;-;12;1;2;8;1995;2;2;2
T080;3824;08143-260;1;52;4;3;2;-;4;3;3;-;6;1;1;1;1996;1;1;3
T022;4482;08131-315;5;65;4;1;2;-;4;3;3;-;3;1;2;12;1978;2;2;1
T037;2750;04894-230;5;63;5;2;1;3;8;4;1;2;2;1;1;12;1965;2;2;3
T066;1547;04894-210;1;52;5;3;1;3;7;5;2;-;2;2;1;2;1990;2;2;2
T044;474;08120-565;1;63;4;1;2;-;5;4;2;-;3;2;1;12;1966;5;2;1
T128;1104;04894-200;6;12;1;3;2;-;8;2;2;-;10;1;2;6;1974;2;1;3
T073;1724;03407-045;1;52;2;3;2;-;10;4;2;-;3;2;1;5;1962;1;1;3
T189;335;08142-770;1;61;3;2;2;-;4;5;3;-;1;1;2;6;1978;4;2;2
T162;519;04182-115;6;63;5;1;1;2;6;6;3;-;10;2;2;6;1996;5;2;3
T172;2581;04894-250;5;61;4;2;2;-;5;2;2;-;1;2;2;3;1962;3;1;3
T133;4153;04902-015;1;12;2;1;1;4;3;4;1;2;10;2;1;11;1979;3;2;3
T151;2664;02542-113;1;13;6;1;1;3;4;7;1;2;1;1;1;12;1992;5;2;1
T028;2010;04177-447;1;51;3;2;1;5;2;6;2;-;3;1;1;3;1989;2;1;3
T187;5318;04177-445;5;15;6;0;1;5;5;3;1;1;4;1;2;12;1952;1;1;2
T169;3108;08490-018;5;51;2;4;2;-;8;3;2;-;2;1;2;4;1996;5;2;2
T060;2085;08490-007;6;61;4;4;1;1;6;6;3;-;12;2;1;2;1964;2;1;3
T147;4260;08490-008;1;52;4;3;2;-;3;5;1;3;2;1;1;5;1968;2;1;1
T115;2321;08490-019;5;62;3;4;1;2;6;1;3;-;1;2;2;4;1985;3;1;1
T068;1296;08490-009;5;14;1;0;1;5;7;1;3;-;1;1;1;3;1983;4;1;1
T067;3193;03976-085;1;63;1;1;2;-;1;6;2;-;1;2;1;3;1970;5;1;3
T091;2633;04950-135;5;15;1;3;2;-;7;3;3;-;1;1;1;4;1991;4;2;3
T039;646;08031-080;5;12;2;1;1;6;2;4;3;-;12;2;2;3;1963;5;1;3
T153;1285;08431-470;1;15;6;3;2;-;2;7;3;-;10;2;2;8;1991;1;2;2
T004;2649;04894-260;5;52;6;1;2;-;9;5;1;1;2;2;1;7;1957;2;2;1
T141;1318;08431-430;5;11;6;2;1;1;6;7;1;3;10;2;1;8;1963;3;1;3
T100;2546;02993-007;5;62;2;1;2;-;2;4;1;1;6;2;2;8;1988;1;1;2
T058;4359;04910-015;1;52;3;1;2;-;8;1;3;-;10;2;1;1;1998;4;2;3
T100;1621;04917-165;1;51;6;2;2;-;10;1;3;-;1;1;1;3;1985;2;1;2
T038;2749;04917-005;5;62;6;2;2;-;9;2;2;-;6;1;1;1;1975;4;2;3
T050;555;04915-065;1;53;1;4;1;1;3;4;1;1;6;2;1;5;1961;4;2;2
T102;2061;04904-115;6;64;3;2;2;-;5;2;1;3;6;1;1;9;1954;1;1;3
T099;2091;04904-025;6;15;1;2;2;-;2;6;3;-;10;1;2;10;1990;2;1;1
T035;1795;04902-005;1;11;4;0;2;-;1;3;2;-;1;1;1;5;1985;2;1;2
T086;1352;04909-025;6;53;3;0;1;1;10;6;2;-;4;1;2;5;1971;1;1;2
T008;5497;04856-120;5;62;4;2;1;2;6;1;1;1;1;2;2;10;2000;4;1;3
T047;2346;04855-560;6;64;1;2;1;6;7;3;3;-;10;2;2;12;1986;2;1;2
T048;3017;04843-430;1;64;6;2;2;-;6;5;1;3;1;2;2;12;1977;3;1;1
T198;1397;04844-445;5;64;3;0;2;-;8;4;3;-;12;1;1;8;1963;4;2;3
T181;2681;04847-205;6;51;3;0;1;3;5;4;3;-;4;2;2;12;1996;1;2;1
T098;3819;08031-020;6;12;4;1;1;1;9;7;2;-;6;2;1;2;1954;4;2;3
T013;5009;04854-250;6;15;6;0;1;6;9;5;1;2;2;1;1;1;1977;2;1;2
T158;226;04844-750;1;61;5;4;1;5;2;5;1;2;6;2;2;3;1959;5;1;2
T123;4712;04844-345;1;14;4;2;2;-;3;7;2;-;1;1;2;3;1989;5;2;2
T095;5359;04844-305;5;62;5;0;1;3;8;4;1;2;2;1;2;8;1970;4;2;1
T071;1522;04835-385;5;62;5;0;2;-;8;4;3;-;10;1;2;11;1957;4;2;3
T189;1162;04835-375;5;53;4;1;1;5;8;7;1;3;4;1;2;9;1958;5;1;3
T044;137;08382-090;6;62;2;1;1;5;7;6;1;1;12;1;2;5;1999;5;2;2
T104;1641;02190-120;1;15;5;0;1;2;1;7;2;-;10;2;2;10;1970;2;1;2
T072;4902;03882-180;5;61;4;2;1;5;4;7;2;-;3;2;2;6;1962;2;2;2
T172;4194;02253-005;1;11;4;4;2;-;10;4;2;-;2;1;1;4;1984;1;2;3
T170;725;08430-028;1;62;3;2;2;-;5;2;1;3;10;1;2;8;1990;3;2;1
T082;1784;08430-027;1;61;6;2;1;1;2;7;2;-;1;1;2;1;1987;2;1;3
T085;2492;08143-310;6;51;3;2;2;-;3;6;1;1;3;2;1;12;1977;3;2;3
T141;4137;08050-570;1;11;3;4;1;1;1;7;1;2;1;1;1;10;1974;2;1;1
T158;2347;08235-560;5;63;4;1;1;2;6;3;3;-;1;1;2;9;1972;1;2;1
T131;1999;08143-270;5;14;3;4;2;-;4;4;3;-;2;2;1;5;1980;5;1;2
T146;2283;08143-280;1;64;3;0;1;4;6;4;1;3;4;2;1;7;1952;1;2;1
T015;2670;08143-290;1;11;2;1;1;6;9;5;2;-;10;1;1;10;1954;3;1;3
T053;1736;08143-370;1;61;1;0;2;-;1;5;2;-;1;1;1;10;1991;3;2;3
T152;2036;01534-000;1;53;6;2;1;6;9;7;2;-;1;1;2;5;1967;2;1;3
T169;4960;08143-300;1;51;2;3;2;-;3;2;1;1;2;2;2;4;1983;4;1;2
T088;1189;08143-380;5;64;1;2;1;5;10;3;2;-;6;2;2;12;1997;2;2;3
T156;292;08143-320;5;14;1;4;2;-;2;6;1;3;3;2;2;11;1999;1;2;1
T047;2488;08143-330;6;15;4;4;1;1;3;7;1;2;12;2;2;12;1973;4;1;2
T081;2455;08143-350;6;11;3;0;1;3;4;2;1;2;3;1;2;6;1954;5;1;2
T159;1832;08143-355;6;13;5;3;1;5;8;1;3;-;3;2;2;4;1985;1;2;3
T084;3690;03939-067;6;63;5;3;1;2;6;1;2;-;2;1;2;8;1980;4;2;1
T181;5305;08474-135;6;61;5;1;2;-;9;6;1;3;3;1;1;1;1955;1;1;2
T174;1859;08143-360;5;12;5;3;1;4;6;7;1;3;2;2;1;2;1986;5;2;2
T187;4727;08143-410;1;51;2;3;1;1;7;4;2;-;4;1;1;9;1998;2;1;2
T068;3009;08142-850;6;15;1;3;2;-;5;4;2;-;4;1;1;3;1971;4;2;3
T119;2137;08142-840;6;53;6;3;1;5;7;3;1;3;10;1;1;2;1978;1;2;3
T073;1338;08142-830;1;14;3;1;1;2;7;4;3;-;12;2;1;10;1973;3;1;2
T115;170;08142-820;5;62;2;0;1;4;6;7;2;-;12;2;1;7;1959;4;2;2
T060;2892;08143-420;6;65;4;4;1;3;3;2;3;-;10;1;1;11;2000;3;1;3
T069;468;08050-725;6;61;4;2;1;5;2;7;1;3;6;1;2;9;1961;2;2;1
T164;3881;08143-400;6;62;4;0;2;-;1;3;3;-;10;1;2;1;1979;4;1;2
T048;3583;08143-390;1;53;4;4;2;-;6;7;3;-;6;1;1;8;1979;3;1;1
T133;577;03938-172;6;63;4;2;2;-;7;2;3;-;2;2;1;8;1978;5;2;2
T023;1693;08220-225;1;64;6;1;1;3;3;5;1;1;1;1;1;7;1963;2;2;3
T144;5490;03938-173;1;64;4;3;1;6;5;2;2;-;10;2;2;5;1997;3;1;2
T040;5373;03938-171;5;62;1;3;2;-;7;5;2;-;12;2;2;4;1998;1;2;2
T077;4200;03938-174;1;12;5;0;1;6;2;1;1;2;1;2;2;5;1977;1;2;2
T143;1000;08143-430;6;52;4;4;1;5;10;7;2;-;10;1;2;2;1961;3;2;2
T116;4506;05205-381;1;51;5;3;2;-;7;1;2;-;3;1;1;12;1965;3;2;3
T074;3451;05207-081;6;61;4;1;1;6;5;5;3;-;6;2;2;5;2000;3;1;3
T197;1147;05207-082;5;63;3;2;2;-;10;1;1;2;10;1;2;11;1967;5;1;3
T098;3278;05207-051;6;12;1;1;2;-;10;2;2;-;2;2;2;5;1990;3;2;1
T002;3054;04892-235;6;53;6;2;2;-;2;2;1;1;12;2;2;11;1954;4;1;3
T091;133;05574-007;5;12;3;0;2;-;5;5;2;-;2;2;1;8;1957;3;2;3
T111;345;05205-191;5;65;1;3;1;6;8;5;3;-;12;2;1;7;1960;3;1;3
T143;1439;05205-371;5;61;2;4;2;-;8;7;2;-;4;1;1;3;1980;3;1;3
T117;5237;08120-660;1;53;3;3;1;2;10;7;2;-;3;1;1;6;1974;2;1;3
T154;2415;05205-382;1;61;6;0;2;-;4;4;3;-;10;1;1;12;1980;5;2;3
T064;739;05205-341;1;14;2;2;1;2;4;1;2;-;12;2;1;8;1994;5;2;3
T105;2712;05205-342;5;63;1;3;1;2;8;2;1;2;2;1;2;10;1956;4;2;2
T073;1483;05205-221;6;64;4;4;1;3;8;2;3;-;12;2;1;8;1994;1;1;1
T124;3517;05205-222;1;63;5;2;2;-;4;3;2;-;6;2;1;6;1972;4;1;2
T169;4566;05205-223;5;51;6;3;1;1;2;5;3;-;12;2;2;3;1994;5;2;2
T078;3554;04848-185;1;14;1;3;1;2;5;5;3;-;10;2;2;2;1969;5;2;2
T073;1544;01216-012;5;62;2;0;2;-;7;3;1;3;4;2;1;4;1972;5;1;2
T078;1327;01213-003;1;11;2;0;1;6;9;6;3;-;6;2;1;10;1970;1;2;2
T111;4982;01213-002;1;11;2;3;1;4;4;4;2;-;4;1;2;1;1954;5;2;1
T123;1657;01210-003;1;13;6;2;2;-;3;3;1;2;4;1;1;5;1997;2;1;3
T128;2208;01210-002;5;13;5;0;1;2;8;3;1;2;1;1;1;12;1996;3;1;1
T151;3560;01212-001;1;11;5;1;1;4;9;5;1;3;2;1;2;10;1985;4;2;2
T027;5224;01212-002;5;62;3;0;1;5;9;3;1;1;4;1;1;7;1984;2;2;1
T114;1479;08120-650;6;53;2;0;2;-;3;5;1;2;3;1;2;9;1961;4;1;2
T177;4453;01216-011;1;62;4;1;2;-;1;1;1;3;12;2;2;8;1999;5;1;1
T135;1180;08120-680;5;11;1;1;2;-;4;3;2;-;6;2;2;4;1992;5;1;3
T012;3615;01208-011;1;13;5;1;2;-;2;3;2;-;3;1;1;12;1998;4;1;1
T038;1591;01208-012;6;11;6;2;1;5;7;4;3;-;6;1;2;7;1965;1;2;1
T039;5510;03059-001;5;14;5;0;1;1;6;3;1;2;4;2;1;3;1994;5;1;1
T115;2977;03059-005;5;52;2;4;1;2;5;1;3;-;4;2;2;11;1955;4;2;2
T166;2271;08120-670;6;14;2;3;1;1;4;2;2;-;1;2;2;2;1958;4;2;1
T183;1765;04413-085;5;12;1;1;1;2;4;4;3;-;6;2;1;10;1968;3;1;2
T027;2949;05676-120;1;12;6;4;2;-;4;2;3;-;2;2;1;12;1973;2;2;3
T146;570;08346-080;6;62;3;3;2;-;10;2;1;3;3;1;2;2;1999;1;1;2
T138;669;08310-598;1;65;4;1;1;1;2;7;2;-;12;1;1;5;1963;3;1;2
T033;4350;04880-065;1;13;2;2;1;5;8;5;3;-;3;1;2;6;1965;5;1;3
T051;811;04855-235;1;51;6;1;2;-;3;2;1;2;4;1;2;1;1966;4;1;3
T158;4968;08191-100;5;62;2;3;2;-;8;7;1;2;3;2;2;8;1977;4;2;2
T099;1668;08310-594;5;63;2;1;2;-;3;7;2;-;10;2;1;2;1967;4;2;3
T164;506;08330-587;6;52;2;2;1;2;9;1;2;-;12;1;1;2;1950;3;1;2
T082;3165;08346-377;6;14;3;2;2;-;2;5;1;2;4;2;2;3;1953;2;2;1
T174;104;08340-495;6;61;5;4;1;5;5;5;3;-;4;1;1;9;1990;5;1;3
T187;5126;08310-562;6;64;5;4;1;6;1;4;2;-;1;1;1;6;1965;2;2;3
T159;1531;03689-035;6;15;2;2;2;-;7;6;3;-;1;1;2;8;1951;1;2;3
T159;370;05873-385;6;63;4;2;1;5;6;3;1;3;2;2;2;11;1972;5;1;1
T198;4948;05205-161;5;14;6;1;1;4;3;2;2;-;3;2;1;11;1954;3;1;3
T017;518;08310-592;5;15;5;3;1;4;9;2;1;2;2;1;1;3;1975;3;1;3
T010;1398;05281-013;1;65;1;3;2;-;2;3;1;1;1;2;2;4;1953;2;1;3
T034;4567;04476-115;5;65;4;1;2;-;9;2;1;1;1;2;1;9;1992;1;1;3
T057;3608;08340-425;1;51;5;3;2;-;10;1;2;-;6;1;2;1;1979;5;1;1
T153;1216;03894-225;1;12;1;2;1;6;7;3;3;-;1;1;1;1;1971;1;2;1
T065;799;08130-335;5;61;5;4;1;5;4;5;1;3;10;1;1;1;1989;1;1;1
T145;3758;08346-375;6;13;1;4;2;-;8;6;3;-;3;1;2;3;1961;4;2;3
T009;1556;02281-170;6;13;4;3;1;6;10;6;3;-;4;1;1;4;1953;4;2;1
T179;2424;04880-053;6;14;3;0;1;1;3;5;3;-;2;2;2;2;1965;3;2;1
T174;1918;04848-025;1;51;3;3;1;2;4;4;2;-;12;2;1;6;1976;4;1;1
T033;3195;08310-561;1;13;1;3;2;-;4;2;2;-;12;1;1;6;1978;3;2;3
T177;4660;02121-021;5;64;4;4;1;4;6;7;2;-;2;1;1;8;1957;5;1;1
T001;4243;04424-017;6;53;5;1;1;3;5;7;1;2;3;2;2;6;1985;1;2;1
T116;3461;04424-019;1;13;6;2;2;-;8;7;3;-;4;1;2;2;1993;2;2;3
T088;4792;04823-025;6;15;5;3;1;2;7;1;2;-;6;2;2;12;1958;3;2;2
T165;5513;05173-020;5;51;6;0;2;-;5;5;3;-;1;2;2;8;1991;5;2;2
T140;5046;04424-013;6;12;3;3;2;-;1;1;2;-;4;1;1;10;1996;3;1;2
T097;1840;05205-372;6;15;4;2;1;6;3;1;3;-;10;1;1;1;1991;2;2;2
T041;3481;02812-005;1;62;3;2;2;-;9;7;2;-;10;1;1;9;1975;4;2;1
T158;4865;08285-065;5;13;3;2;1;5;9;7;1;1;3;1;1;6;1970;5;1;1
T023;5085;03120-015;5;14;3;4;1;6;6;1;2;-;1;1;1;9;1990;4;2;2
T010;225;04376-002;6;61;5;1;1;1;7;3;3;-;12;1;2;7;1999;2;2;1
T104;647;04376-004;5;53;6;3;2;-;7;5;2;-;1;1;1;11;1976;3;2;3
T011;486;04376-006;6;61;1;0;1;4;5;5;3;-;1;2;1;1;1981;3;2;2
T155;1588;04376-008;5;63;3;1;1;2;8;5;2;-;12;1;2;9;1953;1;2;3
T062;5254;04941-175;6;11;3;0;1;4;3;7;1;2;3;1;2;11;1990;4;1;3
T062;1781;08240-170;5;61;4;2;2;-;7;6;1;1;3;2;1;2;1972;5;2;2
T178;4403;08240-173;1;64;1;1;2;-;2;3;2;-;3;1;2;9;1955;2;2;3
T053;3025;04370-003;5;14;3;3;2;-;2;3;2;-;3;2;1;1;1954;2;2;2
T105;1502;04370-006;6;12;4;0;2;-;2;4;2;-;6;2;2;4;1955;2;1;1
T156;1039;03450-000;5;64;5;2;2;-;3;6;2;-;1;2;1;6;1967;3;2;2
T055;849;04427-022;1;61;1;2;1;4;2;7;1;1;1;2;2;4;1952;1;1;3
T076;1124;08285-060;5;53;4;1;2;-;7;6;3;-;4;2;2;2;1988;4;2;1
T058;2003;04963-310;5;62;2;1;1;3;8;6;3;-;4;1;1;1;1961;5;2;2
T115;5048;08295-000;1;64;6;4;1;5;2;5;3;-;10;1;1;12;1974;5;1;3
T115;3177;08295-001;6;63;6;1;1;4;3;7;1;1;2;2;1;4;1953;2;1;1
T026;2140;03526-000;6;11;2;3;2;-;7;3;1;2;4;2;2;8;1999;5;1;3
T095;4012;04434-015;5;52;3;4;2;-;10;3;2;-;1;2;1;7;1960;3;1;3
T131;2554;04429-135;1;65;6;4;1;5;5;4;2;-;6;1;2;5;1966;1;1;2
T185;4408;04429-065;1;13;3;1;2;-;5;6;2;-;4;2;2;12;1952;1;1;1
T033;3645;08421-552;1;13;6;4;2;-;6;5;3;-;2;2;1;12;1955;1;1;3
T187;4129;02994-051;5;12;3;1;2;-;4;4;3;-;12;2;1;5;1952;2;2;2
T174;1403;02994-053;6;13;3;4;2;-;7;2;3;-;3;1;1;4;1995;2;2;3
T019;5204;04476-075;6;13;6;3;2;-;4;6;1;3;6;1;2;1;1962;3;1;1
T185;4758;02987-001;1;52;3;0;2;-;7;1;2;-;4;1;2;11;1974;3;1;1
T133;2014;02987-002;6;51;6;2;1;4;8;2;2;-;10;2;1;11;1976;2;1;1
T024;4032;03450-001;1;61;2;1;1;6;2;2;2;-;2;1;2;3;1968;2;2;2
T027;366;04417-186;1;52;2;4;1;5;3;5;2;-;6;1;2;4;1951;5;2;2
T007;5196;04963-194;1;11;4;2;1;4;3;2;2;-;10;1;1;7;1982;2;2;2
T192;2991;04426-015;6;13;2;3;1;6;6;7;2;-;6;2;2;7;1955;4;2;3
T147;1619;04433-185;6;62;2;3;1;5;1;6;2;-;12;2;2;2;1979;2;2;3
T139;4830;04409-085;1;51;6;1;2;-;5;1;2;-;2;2;1;7;1993;5;2;2
T097;959;04410-115;1;61;4;3;1;4;1;2;1;1;6;2;2;11;1951;2;1;1
T010;5064;04410-175;6;53;2;2;1;4;4;1;2;-;10;2;1;6;1998;2;1;3
T047;5549;04411-225;6;12;5;1;2;-;1;4;2;-;3;2;2;2;1995;2;2;1
T046;3310;04410-006;5;62;5;2;2;-;1;3;2;-;10;2;1;12;1955;5;2;1
T054;2864;04410-004;6;12;2;1;2;-;3;6;1;2;4;2;2;10;1998;2;2;1
T018;1136;04410-046;6;11;2;1;1;3;5;1;2;-;4;1;1;8;1990;4;1;2
T106;1324;04410-005;1;63;5;1;1;4;6;6;1;2;2;2;2;11;1985;3;1;3
T126;4210;04407-035;1;15;2;0;2;-;7;1;3;-;2;1;1;1;1990;3;2;3
T129;3859;03120-010;1;51;4;1;2;-;8;2;1;3;3;2;1;8;1961;4;2;3
T060;4897;04407-098;1;61;5;4;1;4;4;5;1;1;10;1;1;2;1958;4;1;2
T185;736;04822-150;1;53;6;1;2;-;8;4;2;-;2;1;2;7;1985;1;1;1
T036;1182;04920-005;1;15;3;1;2;-;6;1;3;-;12;1;1;6;1993;4;2;3
T112;3672;04372-062;1;65;1;0;1;4;8;4;3;-;1;1;1;1;1986;3;2;2
T076;2940;04372-064;5;64;6;3;2;-;10;7;1;1;10;1;2;2;1959;3;1;1
T069;3128;04387-002;5;15;1;2;2;-;6;2;2;-;10;2;2;5;1997;3;2;2
T057;1533;04387-004;6;51;5;0;2;-;9;3;2;-;1;2;1;10;1975;1;2;2
T055;2514;04920-065;1;15;4;4;1;3;10;2;3;-;10;1;2;4;1976;3;2;2
T114;4527;04915-005;6;61;3;3;2;-;8;4;1;3;12;2;1;11;1991;3;2;1
T021;1064;04915-015;5;62;1;4;2;-;6;3;2;-;12;2;2;12;1997;2;2;2
T030;4733;04912-130;1;12;1;4;2;-;8;7;2;-;4;1;2;8;1983;5;2;2
T024;563;04912-125;1;52;6;2;2;-;5;4;1;2;3;2;2;3;1970;1;1;3
T035;3680;04912-105;5;63;6;3;1;3;7;3;3;-;10;1;2;4;1982;4;2;1
T063;2045;02981-041;6;64;2;3;1;3;1;7;2;-;3;1;2;4;1990;1;1;1
T140;654;04407-115;1;12;6;1;1;6;5;5;2;-;10;2;1;3;1992;4;2;2
T010;1222;08220-021;1;61;1;1;1;2;6;1;3;-;1;1;1;1;1988;5;2;2
T168;5333;02987-003;1;51;5;4;2;-;6;4;2;-;2;1;1;6;1970;5;1;2
T165;4900;02993-001;1;51;1;1;1;1;3;5;1;1;6;1;2;11;1968;2;2;1
T132;994;02997-001;5;52;6;3;1;1;7;6;2;-;10;1;2;1;1967;1;2;1
T119;4554;02997-002;6;64;2;3;2;-;4;3;1;1;3;2;2;12;1995;4;1;1
T011;2433;04384-034;6;15;1;0;1;1;3;2;3;-;3;1;1;3;1962;5;2;3
T134;1878;02997-256;1;53;3;3;2;-;9;3;1;2;1;2;2;8;1961;2;1;3
T200;888;02991-142;1;11;3;3;2;-;4;3;3;-;1;2;1;5;1967;5;2;2
T051;1069;02994-031;5;15;5;3;2;-;4;2;3;-;1;1;2;7;1998;4;2;1
T044;4600;02994-032;1;13;3;3;1;5;5;2;2;-;1;2;2;1;2000;1;2;1
T193;995;02994-033;6;13;5;2;2;-;9;4;3;-;3;2;1;11;1970;1;1;1
T039;5070;02994-034;6;15;4;2;1;2;4;7;3;-;3;1;2;3;1956;4;2;1
T133;4334;02994-035;5;14;6;2;2;-;3;7;3;-;1;2;1;3;1971;2;1;2
T025;3650;02992-003;1;53;6;1;2;-;5;3;2;-;4;1;2;12;1953;3;1;3
T192;5210;08220-011;1;64;3;2;2;-;7;4;2;-;3;2;1;2;1964;3;2;3
T009;5557;02991-042;5;64;1;1;2;-;9;6;2;-;12;2;2;2;1974;1;2;1
T032;435;08220-041;5;61;4;3;1;4;4;3;1;2;10;2;1;6;1956;2;2;2
T090;3275;08220-111;1;64;4;1;2;-;6;7;3;-;3;2;1;12;1984;5;1;2
T008;5208;02328-001;5;13;6;2;2;-;6;1;3;-;2;1;1;11;1967;4;1;3
T154;2247;02328-042;5;62;5;1;1;2;5;3;1;2;12;1;1;9;1988;2;1;3
T200;4568;02328-142;1;14;3;4;2;-;7;2;2;-;10;1;2;9;1997;4;2;3
T052;3320;04963-325;6;53;5;2;2;-;8;2;3;-;12;2;2;8;1974;1;1;2
T103;1442;04963-330;1;63;1;2;1;3;9;2;2;-;4;1;1;2;1966;1;2;2
T200;1476;04963-335;1;12;5;1;1;3;10;4;2;-;1;1;2;12;1982;2;1;1
T037;417;04963-340;5;62;4;2;2;-;9;1;1;2;3;1;1;1;1973;2;2;2
T136;3101;04963-354;5;64;3;4;2;-;9;4;1;1;12;1;1;8;1960;5;2;2
T036;4144;04963-350;5;14;2;3;2;-;7;2;2;-;4;1;2;11;1986;2;1;3
T147;446;04963-192;5;63;3;3;1;1;3;1;1;3;12;1;2;6;1958;5;1;3
T106;2429;08240-213;6;11;2;2;1;5;6;6;3;-;2;2;1;9;1987;2;1;2
T107;383;04421-225;1;61;5;2;2;-;5;6;2;-;1;2;2;4;1950;2;1;2
T066;74;04427-021;5;14;3;0;2;-;3;1;3;-;3;1;2;11;1987;1;1;3
T082;2393;02981-085;6;12;4;2;1;4;5;4;2;-;10;1;1;6;1970;2;2;1
T079;3336;02981-087;5;14;3;4;1;3;10;4;2;-;10;1;1;3;1970;2;2;2
T152;880;02982-141;1;12;2;0;2;-;4;4;3;-;10;1;2;7;1958;2;1;3
T113;3570;02982-142;6;51;3;2;2;-;7;5;1;3;2;1;1;4;1967;1;1;2
T054;1929;02985-001;5;64;3;2;2;-;3;3;1;2;4;2;1;10;1955;5;2;1
T136;3754;02986-081;6;65;2;3;2;-;4;4;3;-;4;2;2;10;1975;1;1;3
T032;2008;02986-082;5;14;4;4;2;-;5;5;3;-;12;2;1;2;1958;1;1;1
T094;4391;02986-083;5;14;4;2;1;2;5;1;1;2;2;1;2;6;1968;1;2;1
T072;4967;02986-084;1;65;5;0;1;4;1;5;2;-;6;1;1;5;1956;2;1;1
T136;2233;02986-085;1;61;2;4;1;1;9;4;3;-;10;1;1;12;1971;4;2;1
T036;4395;02567-250;6;65;5;1;1;3;5;7;1;2;6;2;2;6;1987;5;1;3
